Gia,Log_Gia,Tuoi_xe,Log_So_Km_da_di,Km_moi_nam,Tuoi_xe_x_Km,TinhTrang_x_XuatXu,LoaiXe_x_PhanKhuc,Vung_mien_code,Thuong_hieu_code,Dong_xe_code,Loai_xe_code,Tinh_trang_code,Xuat_xu_code,Phan_khuc_dung_tich_code
39500000.0,17.491811255187805,5,9.90353755128617,3921.568627450981,49.51768775643085,7,0,1,12,11,1,1,7,0
34000000.0,17.341871111992198,10,9.970912528850917,2118.2178217821784,99.70912528850917,8,0,1,24,170,1,1,8,0
31000000.0,17.249497794707484,1,8.006700845440367,2727.272727272727,8.006700845440367,3,0,1,12,172,1,1,3,0
19000000.0,16.759949589762293,12,10.308985993422082,2479.3388429752067,123.70783192106498,8,0,1,24,171,1,1,8,0
6000000.0,15.607270193858982,26,9.741027444837728,651.3409961685824,253.26671356578095,6,4,1,12,42,2,1,6,2
8000000.0,15.894952224644102,16,10.275085591132715,1801.2422360248445,164.40136945812344,10,0,1,24,170,1,1,10,0
33800000.0,17.335971390039045,5,11.002116507732017,11764.705882352942,55.01058253866009,7,0,1,12,11,1,1,7,0
31500000.0,17.265498135541893,6,0.0,0.0,0.0,7,0,1,37,57,0,1,7,0
17500000.0,16.677711496036597,8,9.680406499268875,1975.3086419753088,77.443251994151,7,0,1,12,172,1,1,7,0
24500000.0,17.01418371633128,21,0.0,0.0,0.0,7,0,1,12,177,2,1,7,0
25000000.0,17.034386422832473,5,10.596659732783579,7843.137254901962,52.98329866391789,7,0,1,37,57,2,1,7,0
11500000.0,16.257857680289998,12,11.082157933374816,5371.900826446281,132.9858952004978,3,0,1,12,63,2,1,3,0
3500000.0,15.068273812173887,16,10.819798284210286,3105.5900621118008,173.11677254736458,8,0,1,29,76,1,1,8,0
36686686.0,17.417924495170762,6,9.305741456739435,1803.2786885245903,55.83444874043661,4,0,1,37,121,0,1,4,0
35000000.0,17.370858648025116,1,8.294299608857235,3636.363636363636,8.294299608857235,7,2,1,12,172,1,1,7,2
7200000.0,15.789591722875162,18,10.736418414365376,2541.4364640883978,193.25553145857677,7,0,1,12,34,1,1,7,0
35000000.0,17.370858648025116,1,8.517393171418904,4545.454545454545,8.517393171418904,7,2,1,12,172,1,1,7,2
14500000.0,16.489659276356317,5,11.51293546492023,19607.843137254902,57.56467732460115,7,0,1,12,179,0,1,7,1
6500000.0,15.687312888712007,39,6.90875477931522,25.57544757033248,269.4414363932936,4,0,1,12,178,0,1,4,2
58800000.0,17.889652429875657,8,2.5649493574615367,1.4814814814814816,20.519594859692294,8,0,1,12,139,1,1,8,0
9500000.0,16.066802461833923,13,10.786965794663733,3693.5114503816794,140.23055533062853,4,0,1,24,91,1,1,4,0
23000000.0,16.951004817371683,8,8.699681400989514,740.7407407407408,69.59745120791611,7,0,1,12,11,1,1,7,0
8500000.0,15.955576839107596,13,10.431789570603355,2589.312977099237,135.61326441784362,8,0,1,12,177,2,1,8,0
15000000.0,16.52356082573315,7,10.463131911491967,4929.577464788733,73.24192338044377,8,0,1,12,179,0,1,8,0
15000000.0,16.52356082573315,7,10.463131911491967,4929.577464788733,73.24192338044377,7,0,1,12,179,0,1,7,0
17800000.0,16.694709071442087,17,10.275085591132715,1695.9064327485378,174.67645504925616,3,4,1,12,177,2,1,3,2
26000000.0,17.073607134447293,9,10.308985993422082,3296.703296703297,92.78087394079874,7,0,1,24,170,1,1,7,0
7500000.0,15.830413711839864,9,13.007006396495827,48958.57142857143,117.06305756846244,3,0,1,37,143,2,1,3,0
15000000.0,16.52356082573315,8,10.596659732783579,4938.271604938272,84.77327786226863,7,0,1,37,57,0,1,7,0
22000000.0,16.906553056777135,10,4.61512051684126,9.900990099009901,46.151205168412595,7,0,1,12,11,1,1,7,0
80000000.0,18.197537205138154,14,10.985309671896763,4184.397163120568,153.7943354065547,7,0,1,12,139,1,1,7,0
1800000.0,14.403297778421795,8,8.517393171418904,617.283950617284,68.13914537135123,6,0,1,14,48,2,1,6,0
60000000.0,17.909855136853043,16,11.002116507732017,3726.7080745341614,176.03386412371228,7,0,1,37,57,0,1,7,0
22000000.0,16.906553056777135,13,9.421087402953841,942.3664122137404,122.47413623839994,7,0,1,37,57,0,1,7,0
8800000.0,15.990262393084793,9,9.421087402953841,1356.5934065934066,84.78978662658457,3,0,1,12,18,2,1,3,0
15000000.0,16.52356082573315,6,9.90353755128617,3278.688524590164,59.42122530771702,7,0,1,12,177,2,1,7,0
15000000.0,16.52356082573315,45,9.903487552536127,443.4368070953437,445.6569398641257,3,4,1,12,6,2,1,3,2
182000000.0,19.019517250535575,14,10.308985993422082,2127.6595744680853,144.32580390790915,4,0,1,12,139,1,1,4,0
20000000.0,16.811242881518265,7,10.203629181337648,3802.816901408451,71.42540426936354,3,0,1,37,117,1,1,3,0
48000000.0,17.6867115897055,4,9.61587214452889,3658.536585365854,38.46348857811556,4,0,1,24,170,1,1,4,0
5500000.0,15.520258832020865,14,13.710153375634226,63829.92907801419,191.94214725887917,6,0,1,37,94,1,1,6,0
8000000.0,15.894952224644102,23,9.392745258631441,519.4805194805194,216.03314094852314,6,0,1,14,48,2,1,6,0
66500000.0,18.012712520663676,3,10.308985993422082,9677.41935483871,30.926957980266245,8,0,1,12,114,1,1,8,0
59600000.0,17.9031661488141,16,11.723648196284437,7668.07453416149,187.57837114055098,7,0,1,37,57,0,1,7,0
3000000.0,14.914123179965662,11,9.90353755128617,1801.801801801802,108.93891306414787,3,2,1,14,48,1,1,3,2
42000000.0,17.553180200057167,8,7.711548979629146,275.67901234567904,61.69239183703317,4,0,1,37,57,0,1,4,0
80000000.0,18.197537205138154,3,9.210440366976517,3225.806451612903,27.63132110092955,7,0,1,12,139,1,1,7,0
13000000.0,16.380459992348886,5,10.308985993422082,5882.352941176471,51.54492996711041,7,0,1,12,177,2,1,7,0
17999.0,9.798127036878302,11,3.7612001156935624,3.7837837837837838,41.37320127262919,7,0,1,12,11,1,1,7,0
15500000.0,16.5563506464056,23,10.165890277802454,1125.5411255411254,233.81547638945645,8,0,1,12,63,2,1,8,0
11800000.0,16.283610174181653,13,2.5649493574615367,0.916030534351145,33.34434164699998,7,0,1,12,172,1,1,7,0
47000000.0,17.665658180950928,5,10.819798284210286,9803.921568627451,54.09899142105143,4,1,1,12,139,1,1,4,1
12000000.0,16.300417291085605,20,10.308985993422082,1492.5373134328356,206.17971986844165,4,0,1,12,46,1,1,4,0
205000000.0,19.138520541980732,7,10.12667110305036,3521.1267605633807,70.88669772135252,2,0,1,12,141,0,1,2,1
6200000.0,15.64006001130563,30,6.744059186311348,28.172757475083056,202.32177558934043,8,0,1,30,77,0,1,8,0
13500000.0,16.41820031748273,8,7.76046702921342,289.5061728395062,62.08373623370736,3,0,1,37,57,0,1,3,0
13500000.0,16.41820031748273,17,7.118826249062078,72.16374269005847,121.02004623405533,3,0,1,12,63,2,1,3,0
16500000.0,16.61887099947687,7,10.463131911491967,4929.577464788733,73.24192338044377,3,0,1,37,57,0,1,3,0
8800000.0,15.990262393084793,17,13.122365377402328,29239.76608187134,223.08021141583959,5,0,1,12,177,2,1,5,0
9800000.0,16.097893045681612,45,10.968215530759236,1286.031042128603,493.56969888416563,3,0,1,12,11,1,1,3,0
27000000.0,17.11134746100564,2,10.463131911491967,16666.666666666664,20.926263822983934,7,0,1,12,180,0,1,7,0
16000000.0,16.588099342704055,8,10.463131911491967,4320.9876543209875,83.70505529193574,3,0,1,12,179,0,1,3,0
20500000.0,16.835935492889124,8,11.302216779257382,10000.0,90.41773423405905,7,0,1,12,11,1,1,7,0
80000000.0,18.197537205138154,8,9.305741456739435,1358.0246913580247,74.44593165391548,8,0,1,12,139,1,1,8,0
20800000.0,16.85046359274847,8,10.596659732783579,4938.271604938272,84.77327786226863,7,0,1,37,57,0,1,7,0
60000000.0,17.909855136853043,16,11.512925464970229,6211.11801242236,184.20680743952366,3,0,1,12,63,2,1,3,0
6000000.0,15.607270193858982,14,10.308985993422082,2127.6595744680853,144.32580390790915,3,0,1,37,94,1,1,3,0
27500000.0,17.129696599000436,2,9.90353755128617,9523.809523809523,19.80707510257234,8,0,1,36,118,2,1,8,0
22000000.0,16.906553056777135,10,10.12667110305036,2475.2475247524753,101.26671103050359,3,0,1,12,63,2,1,3,0
25000000.0,17.034386422832473,5,12.611541086966115,58823.52941176471,63.057705434830574,4,0,1,12,145,0,1,4,0
65000000.0,17.989897843244528,2,9.798182590890704,8571.42857142857,19.596365181781408,8,0,1,24,170,1,1,8,0
12000000.0,16.300417291085605,14,10.596659732783579,2836.8794326241136,148.3532362589701,7,0,1,37,57,0,1,7,0
52000000.0,17.76675429577647,4,8.752107198329362,1542.1951219512196,35.00842879331745,3,0,1,12,140,1,1,3,0
33500000.0,17.32705602664604,1,8.699681400989514,5454.545454545454,8.699681400989514,7,0,1,12,63,2,1,7,0
45000000.0,17.622173069956816,3,10.34177474101152,10000.0,31.02532422303456,8,0,1,37,48,0,1,8,0
12500000.0,16.341239282272525,12,11.002116507732017,4958.677685950413,132.0253980927842,7,0,1,37,57,0,1,7,0
16000000.0,16.588099342704055,2,7.601402334583733,952.3809523809523,15.202804669167467,7,2,1,14,48,1,1,7,2
15000000.0,16.52356082573315,3,9.61587214452889,4838.709677419355,28.84761643358667,7,2,1,7,48,1,1,7,2
53000000.0,17.78580249038432,17,10.085850775128717,1403.5087719298244,171.45946317718818,4,1,1,12,139,1,1,4,1
10000000.0,16.118095750958314,16,10.596659732783579,2484.4720496894406,169.54655572453726,3,4,1,12,177,2,1,3,2
15000000.0,16.52356082573315,2,8.517393171418904,2380.9523809523807,17.03478634283781,7,2,1,14,48,1,1,7,2
14000000.0,16.454567959008102,3,11.474028699340282,31027.09677419355,34.42208609802085,7,0,1,12,63,2,1,7,0
76000000.0,18.1462439114085,1,7.824445930877619,2272.7272727272725,7.824445930877619,7,0,1,12,139,1,1,7,0
10000000.0,16.118095750958314,0,11.257594409402774,774650.0,0.0,7,0,1,12,11,1,1,7,0
8500000.0,15.955576839107596,5,10.308985993422082,5882.352941176471,51.54492996711041,7,0,1,12,177,2,1,7,0
20000000.0,16.811242881518265,2,9.90353755128617,9523.809523809523,19.80707510257234,7,0,1,37,62,1,1,7,0
36000000.0,17.399029524198163,1,6.2166061010848646,454.5454545454545,6.2166061010848646,3,0,1,12,11,1,1,3,0
175000000.0,18.980296537602072,30,11.002116507732017,1993.3554817275747,330.06349523196053,5,0,1,12,111,0,1,5,0
10000000.0,16.118095750958314,21,11.51293546492023,4739.336492890995,241.77164476332482,4,0,1,24,73,1,1,4,0
37800000.0,17.44781968704484,3,9.392745258631441,3870.967741935484,28.178235775894322,7,0,1,12,88,1,1,7,0
19500000.0,16.785925074816024,24,9.61587214452889,622.4066390041494,230.78093146869335,3,4,1,12,35,2,1,3,2
4700000.0,15.363073279446223,17,9.210440366976517,584.7953216374268,156.57748623860078,3,0,1,12,137,1,1,3,0
20000000.0,16.811242881518265,7,11.277215789596893,11126.760563380281,78.94051052717825,7,0,1,12,179,0,1,7,0
25900000.0,17.069753565279804,8,10.596659732783579,4938.271604938272,84.77327786226863,7,0,1,12,88,1,1,7,0
19500000.0,16.785925074816024,5,10.165890277802454,5098.0392156862745,50.82945138901227,3,0,1,12,180,0,1,3,0
107000000.0,18.488339401771974,16,0.0,0.0,0.0,8,0,1,12,139,1,1,8,0
16800000.0,16.636889503897294,10,9.90353755128617,1980.1980198019803,99.0353755128617,8,0,1,12,172,1,1,8,0
8000000.0,15.894952224644102,13,11.23850177707664,5801.526717557252,146.10052310199632,7,0,1,37,110,1,1,7,0
25000000.0,17.034386422832473,12,11.63138382809723,9303.719008264463,139.57660593716676,7,0,1,12,11,1,1,7,0
5800000.0,15.573368647930426,29,9.105090961257085,309.2783505154639,264.0476378764555,5,4,1,12,42,2,1,5,2
25000000.0,17.034386422832473,3,9.90353755128617,6451.612903225806,29.71061265385851,8,0,1,12,180,0,1,8,0
12500000.0,16.341239282272525,8,4.820281565605037,15.185185185185185,38.5622525248403,7,0,1,12,177,2,1,7,0
15000000.0,16.52356082573315,45,9.210340371976184,221.7073170731707,414.46531673892827,3,4,1,12,35,2,1,3,2
21000000.0,16.860033043306743,8,11.002116507732017,7407.407407407408,88.01693206185614,4,0,1,12,179,0,1,4,0
88000000.0,18.292847383806116,17,10.915106645867503,3216.3742690058475,185.55681297974755,4,1,1,12,139,1,1,4,1
18500000.0,16.733281344102608,8,12.506180941677357,33333.333333333336,100.04944753341886,7,0,1,37,57,0,1,7,0
65000000.0,17.989897843244528,7,8.853808274977197,985.9154929577466,61.97665792484038,7,0,1,12,167,1,1,7,0
4500000.0,15.319588176962746,10,9.210440366976517,990.0990099009902,92.10440366976516,7,0,1,12,88,1,1,7,0
30000000.0,17.216707972959764,6,9.798182590890704,2950.819672131148,58.789095545344225,4,0,1,12,145,0,1,4,0
25000000.0,17.034386422832473,16,10.809020627757324,3072.2981366459626,172.94433004411718,1,1,1,12,7,1,1,1,1
10000000.0,16.118095750958314,15,10.596659732783579,2649.0066225165565,158.9498959917537,7,0,1,37,100,1,1,7,0
3800000.0,15.150511887854474,15,11.618293980596055,7358.3443708609275,174.27440970894082,8,0,1,37,110,1,1,8,0
14800000.0,16.51013780630191,11,11.542493975902508,9279.279279279279,126.96743373492758,7,0,1,12,11,1,1,7,0
14800000.0,16.51013780630191,11,11.542493975902508,9279.279279279279,126.96743373492758,7,0,1,12,11,1,1,7,0
13800000.0,16.440179222591198,22,12.206077645517674,9049.773755656108,268.53370820138883,3,4,1,12,177,2,1,3,2
6500000.0,15.687312888712007,15,3.1354942159291497,1.456953642384106,47.032413238937245,3,0,1,12,88,1,1,3,0
18000000.0,16.705882371415992,5,10.736418414365376,9019.607843137255,53.68209207182688,7,0,1,12,179,0,1,7,0
18000000.0,16.705882371415992,7,10.463131911491967,4929.577464788733,73.24192338044377,8,0,1,37,57,0,1,8,0
8500000.0,15.955576839107596,13,4.290459441148391,5.4961832061068705,55.775972734929084,7,4,1,12,177,2,1,7,2
85000000.0,18.258161826219297,3,8.987321812850125,2580.6451612903224,26.961965438550372,7,0,1,12,139,1,1,7,0
19000000.0,16.759949589762293,3,8.517393171418904,1612.9032258064515,25.552179514256714,5,4,1,14,48,2,1,5,2
8000000.0,15.894952224644102,17,9.210440366976517,584.7953216374268,156.57748623860078,3,0,1,37,143,2,1,3,0
55000000.0,17.822843761378564,7,10.308985993422082,4225.352112676057,72.16290195395457,7,0,1,14,48,0,1,7,0
12500000.0,16.341239282272525,4,9.210440366976517,2439.024390243903,36.84176146790607,7,4,1,37,143,2,1,7,2
11800000.0,16.283610174181653,23,6.907755278982137,43.246753246753244,158.87837141658915,3,4,1,12,177,2,1,3,2
13500000.0,16.41820031748273,19,5.1298987149230735,8.795811518324607,97.4680755835384,5,0,1,37,143,2,1,5,0
10500000.0,16.166885910365842,10,9.105090961257085,891.0891089108911,91.05090961257085,3,4,1,12,177,2,1,3,2
90000000.0,18.31532023940565,15,10.596659732783579,2649.0066225165565,158.9498959917537,4,0,1,12,139,1,1,4,0
22000000.0,16.906553056777135,25,10.308985993422082,1195.219123505976,257.72464983555204,7,0,1,29,147,0,1,7,0
2500000.0,14.731801689838349,17,3.044522437723423,1.1695906432748537,51.75688144129819,7,2,1,0,3,1,1,7,2
12345678.0,16.328816681273974,3,8.517393171418904,1612.9032258064515,25.552179514256714,4,0,1,24,170,1,1,4,0
110000000.0,18.5159909328476,15,10.819798284210286,3311.2582781456954,162.29697426315428,7,0,1,12,139,1,1,7,0
238000000.0,19.28778123583743,7,9.392745258631441,1690.1408450704225,65.7492168104201,3,0,1,15,188,0,1,3,1
15000000.0,16.52356082573315,13,5.1298987149230735,12.82442748091603,66.68868329399996,7,0,1,12,88,1,1,7,0
15000000.0,16.52356082573315,13,5.1298987149230735,12.82442748091603,66.68868329399996,7,2,1,12,88,1,1,7,2
7500000.0,15.830413711839864,13,13.122365377402328,38167.938931297715,170.59074990623026,3,0,1,12,48,2,1,3,0
71000000.0,18.078190449090098,2,9.680406499268875,7619.047619047618,19.36081299853775,7,0,1,12,139,1,1,7,0
15000000.0,16.52356082573315,26,11.51293546492023,3831.4176245210724,299.33632208792596,4,0,1,25,128,0,1,4,2
9000000.0,16.012735246411598,8,0.0,0.0,0.0,7,6,1,37,143,2,1,7,3
20500000.0,16.835935492889124,8,12.506180941677357,33333.333333333336,100.04944753341886,4,0,1,37,57,0,1,4,0
8000000.0,15.894952224644102,18,7.601402334583733,110.49723756906076,136.8252420225072,3,0,1,12,177,2,1,3,0
21000000.0,16.860033043306743,5,10.308985993422082,5882.352941176471,51.54492996711041,7,0,1,29,124,0,1,7,0
16500000.0,16.61887099947687,31,11.373674891823535,2797.427652733119,352.5839216465296,5,4,1,12,42,2,1,5,2
4250000.0,15.26242977619469,17,9.680406499268875,935.6725146198829,164.56691048757088,3,0,1,37,110,1,1,3,0
12500000.0,16.341239282272525,7,11.156264806643742,9859.154929577466,78.09385364650619,3,0,1,29,67,0,1,3,0
20800000.0,16.85046359274847,9,10.933124826700707,6153.846153846154,98.39812344030636,7,0,1,12,179,0,1,7,0
17900000.0,16.700311326676903,15,7.706612913964197,147.1523178807947,115.59919370946295,7,0,1,37,57,2,1,7,0
21600000.0,16.888203918950687,3,10.463131911491967,11290.322580645161,31.3893957344759,7,0,1,12,172,1,1,7,0
14500000.0,16.489659276356317,3,9.392745258631441,3870.967741935484,28.178235775894322,7,0,1,37,57,0,1,7,0
17000000.0,16.648723960844016,23,10.819798284210286,2164.5021645021643,248.85536053683657,3,0,1,29,173,2,1,3,0
10300000.0,16.14765455028724,12,9.421087402953841,1020.2479338842976,113.05304883544609,7,0,1,37,57,0,1,7,0
4800000.0,15.38412668421143,25,0.0,0.0,0.0,6,4,1,12,177,2,1,6,2
60000000.0,17.909855136853043,18,9.210440366976517,552.4861878453038,165.7879266055773,7,0,1,12,63,2,1,7,0
16900000.0,16.642824239064897,6,10.203629181337648,4426.229508196721,61.22177508802589,7,0,1,12,172,1,1,7,0
11800000.0,16.283610174181653,8,9.852246888342531,2345.679012345679,78.81797510674025,7,0,1,12,179,0,1,7,0
83000000.0,18.234351177809064,2,9.472781556562168,6190.47619047619,18.945563113124336,7,0,1,12,139,1,1,7,0
480000000.0,19.989296663949546,1,6.68586094706836,727.2727272727273,6.68586094706836,4,0,1,37,186,0,1,4,0
3800000.0,15.150511887854474,16,11.51293546492023,6211.1801242236015,184.20696743872367,6,0,1,14,48,2,1,6,0
13300000.0,16.40327466837995,7,10.571342565808699,5492.957746478874,73.9993979606609,3,0,1,12,177,2,1,3,0
28000000.0,17.147715103853763,2,10.34177474101152,14761.904761904761,20.68354948202304,7,0,1,12,180,0,1,7,0
1700000.0,14.346139397261565,9,10.821077440141902,5501.538461538462,97.38969696127712,6,4,1,12,42,2,1,6,2
25000000.0,17.034386422832473,2,10.34177474101152,14761.904761904761,20.68354948202304,7,0,1,12,180,0,1,7,0
15500000.0,16.5563506464056,8,9.90353755128617,2469.135802469136,79.22830041028936,7,0,1,12,172,1,1,7,0
48000000.0,17.6867115897055,5,9.852246888342531,3725.490196078432,49.26123444171266,8,0,1,12,140,0,1,8,0
9300000.0,16.04552506565036,41,9.210340371976184,243.28467153284672,377.6239552510235,3,4,1,12,6,2,1,3,2
41000000.0,17.529082649058825,3,8.699681400989514,1935.483870967742,26.099044202968543,4,0,1,12,167,1,1,4,0
3500000.0,15.068273812173887,17,9.210440366976517,584.7953216374268,156.57748623860078,7,0,1,37,110,1,1,7,0
4500000.0,15.319588176962746,13,13.194925870205545,41040.38167938931,171.53403631267207,7,3,1,37,110,1,1,7,3
3500000.0,15.068273812173887,11,8.823206220552741,611.6216216216217,97.05526842608015,7,0,1,37,94,1,1,7,0
19500000.0,16.785925074816024,4,7.601402334583733,487.80487804878055,30.405609338334934,4,0,1,12,180,0,1,4,0
9000000.0,16.012735246411598,18,11.51293546492023,5524.861878453038,207.23283836856413,3,4,1,12,177,2,1,3,2
33500000.0,17.32705602664604,1,7.696667081526462,1999.9999999999998,7.696667081526462,7,0,1,12,180,0,1,7,0
44000000.0,17.599700214609808,6,7.013915474810528,182.13114754098362,42.083492848863166,3,4,1,12,48,2,1,3,2
32500000.0,17.296750678069195,20,9.90353755128617,995.0248756218905,198.0707510257234,3,0,1,12,177,2,1,3,0
8000000.0,15.894952224644102,26,9.90353755128617,766.2835249042146,257.49197633344045,5,0,1,12,177,2,1,5,0
23.0,3.1780538303479458,6,12.206077645517674,32786.88524590164,73.23646587310604,7,0,1,12,179,0,1,7,0
4500000.0,15.319588176962746,45,9.210440366976517,221.72949002217294,414.4698165139433,6,0,1,12,177,2,1,6,0
27500000.0,17.129696599000436,21,9.90353755128617,947.867298578199,207.9742885770096,3,0,1,12,177,2,1,3,0
5500000.0,15.520258832020865,9,0.0,0.0,0.0,3,0,1,37,100,1,1,3,0
216000000.0,19.190788970278067,13,9.546884034617925,1068.7022900763359,124.10949245003303,4,0,1,12,139,1,1,4,0
3200000.0,14.978661680269907,13,10.12667110305036,1908.3969465648856,131.64672433965467,3,0,1,29,76,1,1,3,0
3600000.0,15.096444681204078,13,10.308985993422082,2290.0763358778627,134.01681791448706,3,0,1,29,76,1,1,3,0
15500000.0,16.5563506464056,5,11.002116507732017,11764.705882352942,55.01058253866009,3,0,1,12,177,2,1,3,0
11000000.0,16.213405921671733,13,11.107465356849564,5089.007633587787,144.39704963904433,3,0,1,37,57,0,1,3,0
7000000.0,15.76142084987672,6,11.184435286790631,11803.278688524591,67.10661172074379,8,0,1,12,18,2,1,8,0
11000000.0,16.213405921671733,13,11.289794413577894,6106.8702290076335,146.76732737651264,7,0,1,12,11,1,1,7,0
8490000.0,15.954399676073153,14,10.819798284210286,3546.099290780142,151.477175978944,7,0,1,12,177,2,1,7,0
8900000.0,16.001561947061912,3,6.90875477931522,322.5806451612903,20.72626433794566,6,4,1,14,48,2,1,6,2
10500000.0,16.166885910365842,10,9.798182590890704,1782.1782178217823,97.98182590890704,7,0,1,12,177,2,1,7,0
11200000.0,16.231424425551033,13,0.0,0.0,0.0,7,0,1,37,57,0,1,7,0
65000000.0,17.989897843244528,1,8.987321812850125,7272.727272727272,8.987321812850125,7,0,1,12,172,1,1,7,0
3800000.0,15.150511887854474,15,10.308985993422082,1986.7549668874174,154.63478990133123,9,0,1,37,110,1,1,9,0
37900000.0,17.450461696437877,4,9.952325334619427,5121.951219512195,39.80930133847771,7,0,1,12,11,1,1,7,0
3700000.0,15.123843647884687,6,10.92514680003611,9107.377049180328,65.55088080021666,3,0,1,29,15,2,1,3,0
2300000.0,14.648420115681892,18,9.421087402953841,682.0441988950275,169.57957325316914,7,0,1,14,48,2,1,7,0
5500000.0,15.520258832020865,15,11.002116507732017,3973.5099337748347,165.03174761598027,6,0,1,14,48,0,1,6,0
15000000.0,16.52356082573315,8,10.819798284210286,6172.83950617284,86.55838627368229,7,0,1,29,124,0,1,7,0
500000.0,13.122365377402328,45,9.210340371976184,221.7073170731707,414.46531673892827,6,4,1,14,48,2,1,6,2
28000000.0,17.147715103853763,6,10.819798284210286,8196.72131147541,64.91878970526172,7,0,1,12,11,1,1,7,0
2600000.0,14.77102238760702,21,9.034438166984412,397.4407582938388,189.72320150667264,7,0,1,12,42,2,1,7,0
3000000.0,14.914123179965662,16,11.51293546492023,6211.1801242236015,184.20696743872367,7,0,1,37,48,1,1,7,0
18500000.0,16.733281344102608,7,10.793454842740767,6859.154929577465,75.55418389918536,3,0,1,12,11,1,1,3,0
13800000.0,16.440179222591198,8,3.713572066704308,4.938271604938272,29.708576533634464,7,0,1,12,179,0,1,7,0
75000000.0,18.132998684833918,3,10.517347989609593,11919.354838709676,31.55204396882878,7,0,1,12,139,1,1,7,0
3400000.0,15.039286283703994,14,9.034438166984412,594.7517730496454,126.48213433778176,3,0,1,37,110,1,1,3,0
120000000.0,18.603002309079653,16,11.251573687764477,4782.608695652173,180.02517900423163,4,0,1,12,139,1,1,4,0
18300000.0,16.722411672456456,9,10.239995502805316,3076.923076923077,92.15995952524784,7,0,1,12,11,1,1,7,0
61000000.0,17.926384438531027,8,11.211833885608513,9135.802469135802,89.6946710848681,8,0,1,12,167,1,1,8,0
18500000.0,16.733281344102608,11,11.407576060361786,8108.108108108108,125.48333666397964,3,0,1,12,11,1,1,3,0
18500000.0,16.733281344102608,22,7.601402334583733,90.49773755656108,167.23085136084214,3,4,1,12,177,2,1,3,2
2500000.0,14.731801689838349,18,11.512925464970229,5524.806629834254,207.2326583694641,3,0,1,37,110,1,1,3,0
18800000.0,16.749367480991666,6,10.203629181337648,4426.229508196721,61.22177508802589,7,0,1,12,172,1,1,7,0
12800000.0,16.36495580701484,8,9.852246888342531,2345.679012345679,78.81797510674025,7,0,1,12,179,0,1,7,0
45000000.0,17.622173069956816,12,13.122365377402328,41322.31404958678,157.46838452882793,8,0,1,12,139,1,1,8,0
14000000.0,16.454567959008102,10,9.90353755128617,1980.1980198019803,99.0353755128617,7,0,1,37,57,0,1,7,0
5500000.0,15.520258832020865,17,11.51293546492023,5847.953216374269,195.71990290364388,3,2,1,12,137,1,1,3,2
9000000.0,16.012735246411598,3,10.241957791820013,9050.0,30.72587337546004,8,2,1,12,11,1,1,8,2
4500000.0,15.319588176962746,5,9.421087402953841,2420.588235294118,47.10543701476921,3,0,1,37,186,0,1,3,0
70000000.0,18.064005814299346,1,7.601402334583733,1818.181818181818,7.601402334583733,7,0,1,37,184,0,1,7,0
31500000.0,17.265498135541893,3,9.90353755128617,6451.612903225806,29.71061265385851,7,0,1,37,57,0,1,7,0
28500000.0,17.1654146803266,10,11.156264806643742,6930.693069306931,111.56264806643742,7,0,1,12,140,1,1,7,0
6500000.0,15.687312888712007,19,11.407576060361786,4712.041884816754,216.74394514687393,6,0,1,12,177,2,1,6,0
11000000.0,16.213405921671733,11,11.512925464970229,9008.91891891892,126.64218011467251,3,0,1,37,57,0,1,3,0
1580000.0,14.272936037914342,2,9.61587214452889,7142.857142857142,19.23174428905778,5,0,1,15,175,0,1,5,1
21500000.0,16.88356353960952,7,11.002116507732017,8450.704225352114,77.01481555412413,7,0,1,12,11,1,1,7,0
12500000.0,16.341239282272525,11,10.819798284210286,4504.504504504504,119.01778112631314,3,4,1,12,177,2,1,3,2
27500000.0,17.129696599000436,14,9.90353755128617,1418.4397163120568,138.64952571800637,3,0,1,12,63,2,1,3,0
16000000.0,16.588099342704055,12,12.391049008538861,19887.355371900827,148.69258810246635,4,0,1,37,57,0,1,4,0
72000000.0,18.09217669086922,0,6.90875477931522,10000.0,0.0,7,0,1,12,139,1,1,7,0
6500000.0,15.687312888712007,13,11.695255355062795,9160.30534351145,152.03831961581633,7,2,1,37,100,1,1,7,2
3800000.0,15.150511887854474,30,10.819798284210286,1661.1295681063123,324.59394852630857,4,0,1,14,48,0,1,4,0
184000000.0,19.030446321008043,28,4.61512051684126,3.558718861209964,129.22337447155527,4,0,1,29,147,2,1,4,0
110000000.0,18.5159909328476,15,10.645448706505872,2781.456953642384,159.68173059758809,4,0,1,12,139,1,1,4,0
13500000.0,16.41820031748273,9,11.0186455364637,6703.2967032967035,99.16780982817329,3,0,1,37,57,0,1,3,0
31000000.0,17.249497794707484,29,9.210440366976517,343.64261168384877,267.102770642319,5,4,1,12,42,2,1,5,2
24500000.0,17.01418371633128,3,10.571342565808699,12580.645161290322,31.714027697426097,7,0,1,12,172,1,1,7,0
18500000.0,16.733281344102608,9,11.295701856167009,8843.296703296704,101.66131670550308,7,0,1,12,172,1,1,7,0
15000000.0,16.52356082573315,5,9.680406499268875,3137.2549019607845,48.402032496344376,3,0,1,37,81,1,1,3,0
57000000.0,17.858561843342684,2,8.79920924224139,3156.190476190476,17.59841848448278,7,0,1,12,140,1,1,7,0
